rating,content,date,weekday,vector
5,"전날 밤9시에 텐트치고 밤새도록 비바람ㅠ.ㅠ
기다린 보람 있었어요 맛나요",2020-07-22,2,"[0.0013, -0.0011, 0.0009, 0.0055, 0.0002, -0.0056, 0.0020, -0.0037, -0.0070, -0.0046, 0.0047, -0.0043, -0.0003, 0.0055, 0.0062, -0.0030, -0.0033, -0.0062, 0.0034, -0.0049, -0.0002, 0.0039, 0.0046, 0.0033, -0.0048, 0.0014, -0.0045, -0.0127, -0.0029, 0.0016, 0.0039, -0.0012, 0.0057, -0.0006, -0.0018, 0.0043, 0.0068, 0.0024, -0.0040, 0.0001, 0.0021, 0.0003, -0.0012, 0.0013, -0.0007, 0.0006, 0.0021, -0.0049, 0.0056, 0.0026]"
4,"등심 돈까스  부드러워요..
소스  독특하구요
싱겁게 드시는 분들은  짜다고  느낄수  있어요",2021-07-22,3,"[0.0022, 0.0010, 0.0071, 0.0035, 0.0009, 0.0000, 0.0072, 0.0076, -0.0041, -0.0104, -0.0051, 0.0021, -0.0021, -0.0045, -0.0051, -0.0033, -0.0008, 0.0016, -0.0021, -0.0033, 0.0001, -0.0005, 0.0021, 0.0017, 0.0052, 0.0011, 0.0021, -0.0039, -0.0066, -0.0016, -0.0044, 0.0002, 0.0018, -0.0026, -0.0027, -0.0010, 0.0028, -0.0008, 0.0016, 0.0019, 0.0015, -0.0001, -0.0010, -0.0070, 0.0010, -0.0032, 0.0016, -0.0014, -0.0009, 0.0117]"
1,음식 솔직히 별로였어요 카츠볼 냄새겁나나요.. 그냥 동네에서 돈까스 드세요.......,2025-02-22,5,"[0.0027, 0.0001, 0.0011, 0.0085, -0.0014, 0.0026, 0.0048, 0.0001, -0.0030, -0.0032, 0.0035, 0.0032, -0.0022, 0.0028, -0.0059, -0.0008, 0.0021, -0.0028, -0.0055, 0.0022, 0.0061, 0.0067, 0.0045, 0.0002, 0.0032, -0.0021, 0.0044, -0.0018, -0.0053, -0.0023, 0.0057, -0.0014, -0.0003, -0.0010, -0.0050, 0.0068, -0.0052, -0.0034, -0.0039, -0.0052, 0.0065, -0.0020, 0.0047, -0.0042, -0.0072, 0.0051, -0.0123, 0.0004, 0.0010, 0.0020]"
5,맛있어요  줄서서 기다릴만해요 그리고 전 카레강추 추가2개더해서 밥비벼먹음 짱,2021-07-22,3,"[-0.0029, 0.0035, -0.0036, -0.0009, -0.0010, -0.0080, -0.0015, 0.0004, -0.0031, -0.0054, -0.0023, -0.0008, -0.0044, 0.0024, 0.0046, 0.0018, -0.0004, -0.0078, 0.0025, -0.0062, -0.0041, 0.0036, -0.0000, -0.0051, 0.0063, -0.0024, -0.0027, 0.0043, -0.0049, 0.0090, 0.0014, -0.0002, -0.0024, -0.0029, -0.0016, 0.0003, -0.0032, 0.0036, -0.0060, -0.0057, 0.0048, 0.0015, -0.0037, -0.0032, 0.0041, -0.0096, -0.0032, 0.0029, -0.0024, 0.0096]"
5,"예약 시스템이나, 셀프 운영, 자리 태블릿 주문 결제 시스템은 저는 맘에 들었어요. 그점이 여러사람이 맛볼수 있게 해줬다고 봅니다. 맛도 당연히 있습니다.…",2024-07-22,0,"[-0.0039, 0.0004, 0.0004, -0.0033, -0.0009, 0.0045, 0.0051, 0.0018, -0.0044, -0.0001, 0.0027, 0.0032, -0.0022, -0.0020, -0.0011, 0.0007, -0.0028, -0.0006, -0.0007, -0.0019, 0.0038, -0.0008, 0.0037, 0.0010, -0.0026, -0.0006, 0.0004, 0.0026, -0.0033, -0.0018, -0.0005, -0.0030, -0.0003, -0.0030, 0.0020, 0.0047, -0.0013, -0.0024, 0.0041, -0.0017, 0.0024, -0.0031, 0.0043, 0.0017, 0.0024, -0.0040, 0.0026, -0.0023, 0.0033, -0.0013]"
4,3시간 웨이팅 했는데 정말 돈까스는 맛있네요.치즈 돈까지는  솔드아웃 되어서 못 먹어 보아서 아쉽네요.치즈까스 드시고 싶으신 분들은  오전에 와서 예약 일찍 하시고 드시면 가능 할것 같아요.저도 제주도 5번째 와서 성공했어요.,2024-07-22,0,"[-0.0014, -0.0004, 0.0019, 0.0007, 0.0012, 0.0007, 0.0047, 0.0006, -0.0040, 0.0007, -0.0038, 0.0003, -0.0013, -0.0003, -0.0026, -0.0001, 0.0001, 0.0007, -0.0013, 0.0001, -0.0012, -0.0010, 0.0033, 0.0023, 0.0021, 0.0002, 0.0028, -0.0025, -0.0032, 0.0028, -0.0024, 0.0006, 0.0007, -0.0004, 0.0007, 0.0009, 0.0006, 0.0033, 0.0002, -0.0006, 0.0013, -0.0013, -0.0000, 0.0047, -0.0004, -0.0027, 0.0012, -0.0012, -0.0005, 0.0012]"
5,"맛있어요!!
안심 등심 둘 다 맛있고
안심. .전 안심파입니다!",2023-07-22,5,"[-0.0059, 0.0002, 0.0031, 0.0054, -0.0027, -0.0000, -0.0009, 0.0049, -0.0080, 0.0022, 0.0009, -0.0090, 0.0033, 0.0035, -0.0011, -0.0093, -0.0097, 0.0032, -0.0006, -0.0053, -0.0068, 0.0080, 0.0002, -0.0040, 0.0020, 0.0016, -0.0013, 0.0071, -0.0026, 0.0021, 0.0012, -0.0063, -0.0009, 0.0100, -0.0035, -0.0026, 0.0050, -0.0004, -0.0018, 0.0009, 0.0012, 0.0009, -0.0015, 0.0075, 0.0050, -0.0007, 0.0040, -0.0089, -0.0029, -0.0013]"
3,"방송의 보이는게 전부는 아닌듯
갠적으로  저는 짜요 카레.소스
깍두기 맛읍고 일단 저의 개인적 취향입니다.
돈 까스도 ...
한번 댕겨 가보세요 ...",2021-07-22,3,"[0.0073, 0.0008, 0.0042, -0.0024, 0.0044, -0.0005, 0.0017, -0.0015, -0.0034, -0.0046, -0.0004, 0.0007, 0.0018, 0.0018, 0.0019, 0.0009, -0.0040, -0.0008, 0.0007, -0.0002, -0.0003, 0.0005, 0.0047, -0.0006, 0.0009, 0.0033, 0.0015, -0.0007, -0.0015, 0.0027, 0.0003, -0.0021, -0.0044, 0.0034, 0.0010, -0.0004, -0.0049, 0.0000, 0.0032, -0.0001, -0.0021, -0.0026, 0.0045, 0.0034, -0.0003, -0.0009, -0.0031, -0.0016, 0.0014, 0.0003]"
4,"웨이팅하러 오고가는 여정까지 포함하면 스케쥴을 잘 짜야 함
10시30분 웨이팅 등록
170번대 순서받음
오후 3시쯤 방문 가능여부 확인
기다린 시간 311분
오후 3시 50분 입장
다 먹어보지 않았지만 제주도 탑1 돈까스일 것이라 생각함
가격도 아직까지 합리적임
고기도 두툼하고 튀김이 매우 바삭함
곁가지 찬거리도 맛있음
그러나 멀리서 오기엔 ...",2024-07-22,0,"[-0.0031, -0.0012, -0.0020, -0.0008, -0.0014, -0.0034, 0.0009, 0.0039, 0.0018, 0.0002, 0.0002, -0.0030, 0.0017, 0.0044, -0.0003, -0.0018, -0.0013, -0.0012, -0.0016, -0.0015, 0.0009, 0.0005, -0.0006, 0.0016, 0.0021, -0.0032, -0.0015, -0.0039, 0.0008, 0.0020, 0.0028, 0.0012, -0.0013, 0.0030, -0.0025, -0.0003, 0.0022, -0.0033, 0.0019, -0.0044, 0.0039, -0.0021, 0.0020, -0.0001, 0.0003, -0.0015, -0.0011, -0.0035, 0.0017, -0.0022]"
4,"아침에
아무런 준비없이 갔다가
힘들었습니다. 줄때 양산
손풍기는 필수 입니다.

치즈를 못시켰는데
치즈를 꼭 먹어봐야 할 듯합니다",2024-08-22,3,"[-0.0019, 0.0019, 0.0067, 0.0008, -0.0039, 0.0049, 0.0043, 0.0003, -0.0036, -0.0030, 0.0010, -0.0005, -0.0029, 0.0002, -0.0048, 0.0004, 0.0002, -0.0038, -0.0017, 0.0048, 0.0001, 0.0035, 0.0009, 0.0011, -0.0041, 0.0005, 0.0070, -0.0075, 0.0008, -0.0009, 0.0001, 0.0030, -0.0021, 0.0034, 0.0018, 0.0047, -0.0003, 0.0027, 0.0041, 0.0029, 0.0025, 0.0032, -0.0023, 0.0030, -0.0037, 0.0025, 0.0019, 0.0041, 0.0013, 0.0004]"
5,"예약 시스템이나, 셀프 운영, 자리 태블릿 주문 결제 시스템은 저는 맘에 들었어요. 그점이 여러사람이 맛볼수 있게 해줬다고 봅니다. 맛도 당연히 있습니다.

그런데 주방에서 직원분들이 소리치는 소리, 막 망치로 철판에 있는 고기 때리는 소리등 소음 때문에 정말 먹는 내내 진짜 정신 없어서 너무 스트레스 받았습니다. 그렇게 시끄러운데서 밥먹은 기억이 여태까지 없을 정도로, 연돈 내부는 너무 시끄러워요.",2024-07-22,0,"[-0.0043, 0.0012, 0.0016, -0.0003, 0.0007, 0.0017, 0.0028, 0.0003, -0.0025, 0.0018, 0.0023, 0.0016, -0.0011, 0.0002, 0.0003, 0.0002, 0.0009, -0.0015, -0.0017, -0.0030, -0.0005, 0.0005, 0.0000, -0.0004, 0.0005, -0.0005, -0.0015, 0.0003, -0.0014, -0.0019, 0.0012, -0.0022, -0.0018, 0.0007, 0.0009, 0.0006, 0.0006, -0.0002, 0.0027, 0.0020, 0.0040, -0.0015, 0.0012, 0.0014, 0.0034, 0.0004, -0.0005, -0.0018, 0.0012, 0.0012]"
3,진짜 기대하고갔는데 돈까스 바닥쪽이 조금 눅눅하고 직원분들 서비스도.... 카레는 맛있었어요~~,2022-07-22,4,"[0.0080, 0.0076, 0.0050, -0.0047, 0.0017, -0.0043, -0.0012, 0.0089, 0.0033, -0.0084, 0.0050, -0.0018, 0.0007, -0.0009, -0.0066, 0.0078, 0.0109, 0.0034, -0.0037, -0.0051, 0.0021, 0.0087, -0.0025, -0.0072, 0.0020, -0.0007, -0.0026, 0.0012, 0.0017, -0.0011, -0.0075, -0.0054, -0.0034, -0.0080, -0.0068, 0.0011, 0.0098, -0.0054, 0.0049, -0.0044, 0.0012, -0.0042, 0.0027, 0.0016, 0.0037, -0.0064, -0.0033, 0.0021, 0.0016, 0.0016]"
5,"TV에서 한참 나올 때 언젠가는 갈 수 있을까? 싶었는데 애들이랑 근처에 놀러갔다가 한 번 가봤는데 운이 좋아서 웨이팅 없이 잘 먹고 왔어요. 물론 치즈가스는 품절이었지만 안심, 등심 가스 그리고 특히나 카레를 왜 먹어보라고 하는지 알겠더라고요. 저희 나갈 때는 안심도 품절이더라고요. 맛있어요, 좋아요!",2023-07-22,5,"[-0.0014, 0.0010, -0.0022, -0.0026, -0.0019, 0.0009, 0.0022, 0.0028, -0.0013, 0.0033, -0.0021, -0.0051, 0.0001, 0.0010, -0.0024, 0.0020, -0.0005, -0.0034, -0.0004, 0.0016, 0.0004, 0.0022, 0.0001, 0.0010, 0.0013, -0.0013, -0.0007, -0.0005, -0.0026, 0.0009, -0.0010, -0.0001, -0.0009, -0.0004, -0.0019, 0.0011, -0.0002, -0.0008, -0.0012, -0.0011, 0.0023, 0.0000, -0.0011, 0.0002, 0.0032, -0.0002, 0.0025, -0.0049, -0.0002, -0.0006]"
4,"18시간의 기다림...
드디어 맛본 연돈 돈까스..
등심돈까스 95점
치즈돈까스 75점
카레 90점
치즈돈까스 고기에 누린내가 많이남
재방문의사 없음",2020-07-22,2,"[0.0017, -0.0039, 0.0040, 0.0002, -0.0060, -0.0021, 0.0040, 0.0045, -0.0003, -0.0041, -0.0060, 0.0001, 0.0020, 0.0030, -0.0003, 0.0038, 0.0002, 0.0008, -0.0046, -0.0003, 0.0037, 0.0011, 0.0015, -0.0050, -0.0011, 0.0015, 0.0021, -0.0003, -0.0009, -0.0025, -0.0038, 0.0010, 0.0025, -0.0016, 0.0008, 0.0032, -0.0030, 0.0024, -0.0021, 0.0008, 0.0015, -0.0012, -0.0016, -0.0018, 0.0032, 0.0027, 0.0007, 0.0027, 0.0021, -0.0005]"
2,"하나만기억해두세요. 연돈은 맛있는 돈가스 먹으러 가는곳이 아닙니다. 가성비좋은 돈가스 먹으러가는곳입니다. 제주도자체를 잘가지도않고 굳이 이거먹으려고 제주도까지 갈필요도없고, 제주도가서도 귀찮거나 돈가스안땡기면 패스하셔도 됩니다.",2024-07-22,0,"[0.0016, 0.0011, -0.0029, 0.0023, -0.0010, -0.0020, -0.0006, 0.0033, -0.0036, -0.0041, -0.0035, -0.0011, 0.0030, -0.0004, 0.0020, 0.0033, -0.0035, -0.0010, 0.0021, -0.0014, 0.0024, 0.0024, -0.0009, 0.0008, 0.0019, 0.0076, -0.0094, 0.0036, 0.0018, 0.0038, -0.0016, -0.0028, -0.0070, -0.0017, -0.0017, 0.0032, -0.0007, -0.0004, -0.0032, 0.0017, -0.0017, 0.0012, -0.0063, -0.0020, 0.0019, -0.0012, -0.0005, -0.0045, 0.0041, -0.0042]"
5,"그냥, 그냥 맛있어요. 서울 유명 돈까스집 전부 육즙이 많아 튀김은 눅눅해졌는데, 여기는 끝까지 바삭했어요. 카레는 진짜 중독성 갑이었어요. 원래 돈까스에 밥 잘 안먹는데 다먹었어요",2023-07-22,5,"[0.0025, -0.0034, -0.0010, 0.0003, -0.0008, 0.0014, 0.0017, -0.0001, -0.0053, -0.0029, 0.0035, -0.0025, 0.0004, 0.0034, -0.0020, 0.0006, 0.0013, 0.0008, -0.0003, -0.0027, 0.0005, 0.0019, 0.0035, -0.0015, 0.0021, 0.0005, -0.0015, -0.0018, -0.0021, 0.0062, 0.0026, 0.0025, -0.0049, 0.0011, -0.0045, 0.0005, -0.0013, 0.0023, -0.0011, -0.0047, -0.0026, 0.0014, -0.0012, -0.0016, 0.0045, 0.0004, 0.0003, 0.0004, 0.0002, 0.0010]"
5,맛있어요. 아직까지 연돈보다 맛있는 돈까스가 없어...비교대상이 없네요.,2021-07-22,3,"[-0.0091, -0.0067, -0.0032, 0.0037, -0.0020, -0.0105, 0.0001, -0.0060, -0.0041, -0.0077, 0.0018, 0.0008, -0.0005, 0.0083, 0.0003, -0.0034, 0.0023, -0.0009, -0.0002, -0.0011, 0.0035, 0.0002, 0.0041, 0.0001, -0.0030, -0.0063, -0.0035, -0.0013, -0.0041, 0.0090, 0.0086, -0.0067, -0.0006, -0.0011, 0.0006, -0.0019, -0.0003, 0.0017, -0.0013, -0.0019, 0.0025, 0.0047, -0.0005, -0.0007, 0.0014, -0.0051, 0.0051, -0.0002, 0.0005, 0.0100]"
3,"이렇게까지 기다릴만한...? 맛은 아니구
가성비는 좋습니다만
기다리는 시간 생각하면 가성비도 그닥? ㅎㅎ
무난합니다!
한 번 먹어봤으니 다음엔 안 올 거 같은 맛이에요 ㅎㅎ",2024-08-22,3,"[-0.0012, -0.0001, -0.0020, 0.0028, 0.0023, 0.0032, -0.0009, 0.0013, 0.0004, -0.0025, 0.0058, -0.0013, 0.0021, 0.0015, 0.0002, 0.0017, 0.0053, -0.0018, 0.0038, 0.0006, 0.0033, 0.0009, 0.0035, 0.0058, 0.0002, 0.0046, -0.0011, -0.0015, -0.0044, 0.0030, 0.0040, -0.0038, -0.0013, -0.0030, -0.0013, 0.0020, -0.0007, -0.0054, 0.0002, -0.0022, -0.0009, -0.0020, 0.0060, 0.0016, 0.0021, 0.0014, -0.0034, -0.0003, -0.0001, -0.0021]"
2,"너무 기대를 한듯ᆢ
웨이팅한 3시간이 아까움
인스타용인듯ᆢ
빵가루는 안느끼하고 좋음",2023-07-22,5,"[0.0005, 0.0042, 0.0007, 0.0004, 0.0022, 0.0003, -0.0024, -0.0038, -0.0003, 0.0051, -0.0018, 0.0064, -0.0054, 0.0020, -0.0043, 0.0002, 0.0037, -0.0042, -0.0093, 0.0031, -0.0002, 0.0040, -0.0003, -0.0014, -0.0009, 0.0054, -0.0006, 0.0029, -0.0037, -0.0024, 0.0005, -0.0031, 0.0018, 0.0026, 0.0003, -0.0025, -0.0031, -0.0050, 0.0029, -0.0040, 0.0031, -0.0018, 0.0028, 0.0031, 0.0094, 0.0030, -0.0009, -0.0016, -0.0010, -0.0026]"
5,"수요일10시46분쯤 지나가던길에 대기신청함
84번 받았고 운좋게 치돈가능
그 길로 가파도가는 배타러 가서 가파도 즐기고
2시20분 배타고 나와서 연돈 도착하니 3시5분쯤?
약 10분정도 기다리니 내차례와서 밥먹음
내가 시골살아서 그런지..? 너무맛있음
돼지 잡내는 기가막히게 잘 느끼는 사람인데
잡내하나 안남
치즈싫어하는데 치돈도 맛있음
성인여성2, 초딩여성2 1인1돈까스 완뚝함",2024-07-22,0,"[0.0025, -0.0023, 0.0030, -0.0035, 0.0021, 0.0004, -0.0001, 0.0017, 0.0012, 0.0015, 0.0034, 0.0012, -0.0002, 0.0020, 0.0031, 0.0020, 0.0010, 0.0011, 0.0013, -0.0025, 0.0025, -0.0005, 0.0012, -0.0008, -0.0000, -0.0012, 0.0011, 0.0016, -0.0018, -0.0006, -0.0017, -0.0002, -0.0003, -0.0014, -0.0011, -0.0023, 0.0019, 0.0033, 0.0015, -0.0014, 0.0027, -0.0013, -0.0006, 0.0004, 0.0028, 0.0024, -0.0022, -0.0020, -0.0042, -0.0011]"
3,"월요일 아침 9시 도착. 1시간 줄 서서 기다리다가 10시부터 예약 받아서 40번 받음. 중문에서 계속 놀면서 순서 기다리다 12시 50분에 입장.
너무 오랜 기다림때문인지 기대이하의 맛.
동네 수제 돈가스 집이랑 별반 차이가 없음.
그래도 이젠 '연돈 가봐야지' 하는 다 하지 못한 숙제같은 마음의 조바심이 없어져서 그걸로 만족해야 할 듯",2024-07-22,0,"[-0.0012, 0.0029, 0.0029, -0.0023, -0.0002, 0.0040, 0.0039, 0.0035, -0.0013, -0.0011, -0.0003, -0.0014, 0.0013, -0.0013, -0.0001, 0.0006, 0.0019, 0.0028, 0.0007, -0.0002, 0.0002, 0.0042, 0.0031, -0.0021, 0.0041, 0.0031, -0.0000, 0.0010, -0.0026, -0.0025, -0.0007, 0.0009, -0.0022, -0.0004, -0.0008, 0.0028, -0.0007, -0.0019, 0.0027, -0.0021, -0.0005, -0.0004, -0.0010, -0.0017, 0.0014, 0.0021, 0.0002, -0.0030, 0.0003, -0.0016]"
5,정말 특별한 돈까스 였어요.줄서서 기다린 보람이 있어요,2021-07-22,3,"[-0.0045, 0.0018, 0.0000, 0.0058, -0.0062, -0.0035, 0.0033, 0.0049, -0.0069, -0.0039, -0.0014, -0.0052, 0.0025, -0.0012, -0.0037, 0.0015, 0.0061, -0.0042, -0.0046, -0.0118, 0.0044, 0.0015, 0.0026, 0.0015, 0.0072, -0.0059, -0.0022, 0.0077, -0.0101, -0.0035, 0.0040, -0.0077, 0.0056, 0.0078, -0.0089, 0.0036, 0.0074, -0.0014, 0.0026, 0.0041, 0.0033, -0.0009, -0.0017, -0.0044, 0.0082, -0.0010, -0.0009, -0.0036, 0.0035, 0.0082]"
3,특별히 맛있는지는 잘 모르겟네요.. 유명한 곳이라 방문해봣는데 그닥....,2022-07-22,4,"[0.0014, 0.0008, -0.0029, -0.0032, -0.0048, 0.0003, 0.0024, 0.0024, 0.0021, -0.0064, 0.0068, 0.0009, 0.0006, 0.0040, 0.0008, -0.0059, 0.0047, 0.0044, -0.0056, -0.0010, 0.0024, 0.0057, 0.0006, 0.0052, 0.0039, 0.0021, -0.0037, 0.0063, -0.0030, -0.0016, -0.0062, 0.0003, -0.0054, 0.0005, 0.0026, -0.0020, 0.0075, -0.0034, 0.0005, -0.0103, 0.0001, -0.0026, -0.0002, 0.0021, 0.0076, -0.0059, 0.0078, -0.0017, 0.0000, -0.0040]"
4,"7시 50분에 줄섰고
바로 앞에서 인원이 초과되었지만
추가분으로 먹을 수 있었다 가시는분 참고 하시길

맛은 특별한것은 없다 잘하는 돈까스 집의 맛

기념으로 한번 기다려볼만 하다",2021-07-22,3,"[0.0000, -0.0032, 0.0001, 0.0029, 0.0010, -0.0027, 0.0069, -0.0031, -0.0003, -0.0004, 0.0021, -0.0012, 0.0018, 0.0012, 0.0006, 0.0029, -0.0004, 0.0037, 0.0010, -0.0032, -0.0002, 0.0016, 0.0022, 0.0026, 0.0018, -0.0031, -0.0044, 0.0033, -0.0005, 0.0001, -0.0000, 0.0010, -0.0008, -0.0008, -0.0022, 0.0031, 0.0024, -0.0038, -0.0011, -0.0023, 0.0001, 0.0023, -0.0006, 0.0013, 0.0052, 0.0049, -0.0016, -0.0012, -0.0006, 0.0041]"
5,맛은괜찮은데   큰기대는  하지마시구요~,2024-07-22,0,"[0.0024, -0.0095, -0.0090, -0.0011, -0.0126, -0.0074, 0.0052, -0.0069, 0.0011, -0.0070, -0.0013, -0.0067, 0.0071, 0.0115, -0.0018, -0.0038, 0.0113, 0.0122, -0.0003, -0.0001, 0.0100, -0.0102, 0.0039, -0.0081, 0.0093, 0.0032, -0.0149, -0.0078, -0.0082, 0.0100, -0.0083, 0.0112, -0.0003, -0.0128, 0.0032, 0.0046, -0.0065, -0.0023, -0.0015, 0.0047, 0.0063, -0.0028, -0.0008, 0.0032, -0.0007, -0.0045, 0.0024, 0.0045, -0.0075, -0.0064]"
1,카운터에 검은색 뿔테쓴 남자분 매우 불친절함. 음료수꺼내세요... 명령조... 기분이 매우 나빳음,2025-01-22,2,"[-0.0021, -0.0019, 0.0016, -0.0004, -0.0025, 0.0025, 0.0056, -0.0009, 0.0052, -0.0013, -0.0051, 0.0058, -0.0051, 0.0012, 0.0022, -0.0017, -0.0057, 0.0062, 0.0020, 0.0007, 0.0034, -0.0044, 0.0008, 0.0018, -0.0035, 0.0032, -0.0009, -0.0052, -0.0002, -0.0014, -0.0035, 0.0052, 0.0066, -0.0009, 0.0088, 0.0048, 0.0001, 0.0069, 0.0002, -0.0056, 0.0010, -0.0081, -0.0033, -0.0059, -0.0029, 0.0051, -0.0004, -0.0035, 0.0008, -0.0036]"
3,"치즈돈까스랑 샐러드가 맛있다
줄서서 먹고싶은 맛은 아님
전부 셀프인데 별도 안내문 없이 눈치껏 해야함",2024-11-22,4,"[0.0037, -0.0042, -0.0039, -0.0011, 0.0030, -0.0056, -0.0009, 0.0081, -0.0013, -0.0033, 0.0029, -0.0029, -0.0027, -0.0014, -0.0045, 0.0012, 0.0017, -0.0077, 0.0042, -0.0003, -0.0004, 0.0023, 0.0037, -0.0002, -0.0018, 0.0048, 0.0035, -0.0000, -0.0001, -0.0050, -0.0011, 0.0033, -0.0004, 0.0040, -0.0059, 0.0045, 0.0010, 0.0022, 0.0014, 0.0006, 0.0004, 0.0059, -0.0019, -0.0006, 0.0069, 0.0005, -0.0005, -0.0030, 0.0027, 0.0022]"
5,"운 좋게 도전 한번에 성공했어요
돈까스 튀김 고수의 맛을 보고 왔습니다
타 후기들 중 너무 바삭해서
입천장이 다칠 것 같다는 말이 괜히
나온 말이 아니에요!!!
튀김옷에서 크로와상의 향기가~~솔솔~~
고기의 육질&즙은 부드러운 느낌이 부족하고 퍽퍽했지만 그런대로 담백했어요
기대했던 카레는 생각보다 너무 달아서
저와 일행은 반도 넘게 남겼어요
개인취향이고 어렵게 방문하는 만큼
꼭 모두 맛 보시길 추천드려요^^",2022-07-22,4,"[-0.0009, 0.0003, -0.0024, 0.0026, -0.0015, -0.0026, -0.0007, -0.0002, -0.0028, -0.0019, 0.0010, -0.0008, 0.0025, 0.0007, -0.0006, 0.0019, 0.0015, 0.0018, -0.0018, 0.0008, 0.0022, 0.0016, 0.0056, 0.0005, 0.0026, 0.0024, -0.0016, 0.0006, -0.0030, -0.0019, 0.0001, 0.0010, 0.0002, -0.0010, -0.0015, 0.0016, 0.0011, 0.0010, -0.0004, -0.0006, 0.0003, -0.0012, -0.0022, 0.0015, 0.0017, 0.0023, -0.0014, 0.0007, 0.0003, 0.0019]"
4,"겉바속촉
두개까진 맛있음 이후론 느끼항
밤새 텐트치고 추억삼아 한번쯤 도전해 볼만함
두번까진 잘모르겠음",2020-07-22,2,"[0.0037, -0.0007, -0.0027, 0.0003, 0.0001, 0.0040, 0.0021, -0.0004, 0.0036, 0.0047, 0.0067, -0.0033, 0.0028, 0.0017, 0.0036, -0.0052, 0.0065, 0.0007, 0.0033, 0.0007, 0.0012, -0.0021, 0.0062, -0.0012, 0.0010, -0.0001, -0.0004, -0.0021, 0.0026, -0.0018, -0.0014, 0.0001, -0.0018, 0.0010, 0.0024, 0.0018, 0.0009, 0.0001, -0.0055, 0.0000, -0.0028, 0.0009, 0.0014, -0.0038, 0.0005, 0.0022, -0.0019, -0.0006, -0.0008, 0.0004]"
1,"에휴ㅋㅋ 저도 돈까스 바닥 완전 축축함
첨엔 기름을 덜 뺏나 했는데 육즙때문에 저런듯
바닥 외 튀김옷은 너무 거칠어서 입천장 까짐
누가 튀긴 건지 모르지만 신경쓰셔야겠어요",2021-07-22,3,"[0.0013, -0.0033, -0.0015, -0.0003, -0.0017, 0.0050, 0.0037, -0.0027, 0.0005, 0.0003, 0.0013, -0.0005, -0.0002, -0.0025, -0.0023, 0.0002, 0.0000, 0.0018, -0.0014, -0.0031, 0.0004, -0.0009, 0.0030, -0.0005, 0.0031, 0.0022, 0.0048, 0.0017, 0.0002, -0.0015, 0.0006, 0.0000, 0.0032, -0.0003, -0.0013, -0.0017, -0.0029, 0.0026, -0.0025, -0.0005, -0.0027, -0.0023, -0.0026, -0.0010, -0.0006, -0.0019, 0.0043, 0.0006, -0.0023, -0.0006]"
5,"생각보다 덜 기달렸고
소문처럼 맛 보장되네요 ㅎㅎ 단 돈가쓰가 낼수 있는 최대치 맛이긴 하지만 돈가쓰임",2024-07-22,0,"[0.0011, 0.0029, -0.0007, 0.0023, -0.0001, 0.0057, -0.0012, -0.0025, 0.0019, 0.0038, 0.0011, -0.0009, 0.0086, 0.0090, 0.0037, -0.0001, 0.0008, 0.0013, -0.0014, -0.0023, -0.0008, 0.0026, 0.0043, 0.0027, 0.0006, 0.0073, -0.0023, 0.0020, 0.0031, -0.0031, 0.0009, 0.0009, -0.0003, -0.0011, -0.0005, 0.0042, -0.0001, 0.0049, -0.0007, 0.0015, 0.0039, 0.0016, -0.0063, 0.0009, -0.0040, -0.0029, -0.0001, 0.0001, 0.0043, 0.0056]"
5,"돈가스매니아인데 튀김옷의 바삭함이 유지되는것, 치즈돈가스의 치즈는 정말 대단하네요!!!
요즘 일식돈가스 전문점이 굉장히 많아졌는데 그럼에도 역시 연돈 돈가스의 퀄리티는 뒤지지 않습니다(가격이 더 저렴한데두요)
앞으로도 맛있는 돈가스 부탁드립니다. 잘먹었습니다",2024-07-22,0,"[-0.0010, 0.0032, -0.0024, -0.0001, 0.0032, -0.0006, -0.0002, 0.0015, -0.0023, 0.0002, -0.0011, 0.0015, 0.0015, 0.0005, 0.0018, 0.0024, 0.0008, -0.0005, -0.0034, -0.0014, 0.0028, 0.0013, 0.0027, -0.0017, 0.0015, 0.0012, 0.0004, 0.0050, -0.0021, 0.0026, -0.0014, 0.0006, -0.0018, -0.0003, -0.0010, 0.0039, 0.0027, 0.0002, 0.0021, 0.0011, 0.0034, 0.0009, 0.0004, 0.0023, 0.0027, 0.0062, 0.0011, -0.0017, -0.0004, -0.0007]"
5,"사장님 만든 등심돈까스 겉은 완전 바싹하고 속에 있는 등심고기는 너무 부드럽고 맛나요~ㅋ 그냥먹어도 맛나고 소스, 소금에 찍어도 맛나요~~! 사장님도 친절하셔서 볼카츠 사면서 인증샷도 남기고... 좋은추억 만들었어요^^",2023-07-22,5,"[-0.0071, -0.0018, 0.0004, 0.0012, 0.0016, -0.0017, 0.0013, 0.0015, -0.0035, 0.0023, -0.0003, 0.0007, 0.0014, 0.0021, -0.0007, -0.0018, -0.0006, 0.0006, -0.0021, -0.0030, 0.0020, -0.0024, 0.0017, -0.0017, 0.0020, 0.0017, -0.0008, -0.0013, -0.0025, -0.0024, 0.0026, -0.0002, 0.0020, -0.0010, 0.0003, 0.0026, -0.0018, 0.0058, -0.0015, -0.0027, 0.0001, 0.0014, 0.0027, -0.0012, 0.0012, -0.0009, 0.0013, 0.0010, -0.0000, 0.0015]"
